model,sample_size,seed,setting,eval_index,text,true_label,predicted_label,positive_score,raw_output
Prompt_LLM,5000,100,D1_to_D1,181,"/*XXX this is not thread-safe, though luck. It isn't supposed to be. */",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,182,// TODO: Test if the generated string is correct.,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,183,// i18n[graph.invalidWidth=Invalid width],0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,184,//{{{ getColumnOnOtherLine() method,0,0,,"```python
# No specific label provided"
Prompt_LLM,5000,100,D1_to_D1,185,// We can callsite cache const_missing if we want,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,186,// stop double-reporting,0,0,,"```python
# The provided Python code"
Prompt_LLM,5000,100,D1_to_D1,187,"// Allow the mimetype of the file to control the content type // This is not obvious in GUI if you are not uploading any files, // but just sending the content of nameless parameters // TODO: needs a multiple file upload scenerio",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,188,"// ""else"" body",0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,189,// TODO: Needs to be tidied up after stable release. Graph model // should be created in constructor,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,190,// FIXME: don't use RubyIO for this,1,0,,"```python
# The comment ""FIXME"
Prompt_LLM,5000,100,D1_to_D1,191,// defer argument checking,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,192,"/* (non-Javadoc) * @see org.eclipse.emf.ecore.xmi.XMLResource.XMLMap#add(org.eclipse.emf.ecore.ENamedElement, org.eclipse.emf.ecore.xmi.XMLResource.XMLInfo) */",0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,193,// 18 nov 2003: calling this on a drive letter on Windows causes // drive access,1,0,,"```python
# Define the function to"
Prompt_LLM,5000,100,D1_to_D1,194,// TODO: don't require pop,1,0,,"```python
# The provided Python code"
Prompt_LLM,5000,100,D1_to_D1,195,// A special parent loader which is not the system class loader:,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,196,//i18n[SyntaxPlugin.comment=comment],0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,197,// XXX - should throw an exception instead?,1,0,,"```python
# The provided Python code"
Prompt_LLM,5000,100,D1_to_D1,198,// saveStringInFile,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,199,/* * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent) */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,200,// TODO: Add Up/Down buttons to control the ordering of items,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,201,// initialise protocol layer,0,0,,"```json
{
  ""label"":"
Prompt_LLM,5000,100,D1_to_D1,202,// not needed,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,203,"//con.getProperties().put(""USERID"", pgpItem.get(""id""));",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,204,//{{{ close() method,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,205,// get the directory,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,206,"/** * Test read compressed models, mainly to verify the correct reading of * AndroMDA profiles. * TODO: Move this test into argouml base when we will want to read also zip * file. * * @author lmaitre */",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,207,// some cols are not to be used,0,0,,"```python
# Define the function to"
Prompt_LLM,5000,100,D1_to_D1,208,//{{{ Rect constructor,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,209,//$NON-NLS-1$,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,210,// TODO This is really quite attrocious since there is code that will assume an iterator that returns strings!,1,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,100,D1_to_D1,211,/* .setPosFrom($2);*/,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,212,// noop,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,213,// get list of plugins,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,214,//{{{ getSettings() method,0,0,,"```python
# No specific Python code"
Prompt_LLM,5000,100,D1_to_D1,215,// TODO: Why aren't we throwing an exception here? // Returning null results in NPE and no explanation why.,1,0,,"NON_SATD

Explanation:

The"
Prompt_LLM,5000,100,D1_to_D1,216,"// get parameters previously set by user, or set default values // set to use the Java default",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,217,// should probably error,1,0,,"```python
# No Python code provided"
Prompt_LLM,5000,100,D1_to_D1,218,"//TODO: get all properties, not just the fetched ones!",1,0,,"```python
# The provided Python code"
Prompt_LLM,5000,100,D1_to_D1,219,// Hack to allow automated tests to find when test has ended //transient boolean testEnded = false;,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,220,// TODO turn into method?,1,0,,"```python
# No specific Python code"
Prompt_LLM,5000,100,D1_to_D1,221,// not needed,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,222,"// TODO: Really should be Element/ModelElement, but we don't // have a type which is portable for this",1,0,,"```python
# The provided text is"
Prompt_LLM,5000,100,D1_to_D1,223,//}}},0,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,100,D1_to_D1,224,// TODO: not in UML 2,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,225,//{{{ printPage() method,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,226,// These may not actually make any difference at present (the code // behind addTrigger needs more work).,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,227,"//??? For now, use the same renderer as everyone else. //?? //?? IN FUTURE: change this to use a new instance of renederer //?? for this data type.",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,228,// TODO: should I be adding quotes if user wants identifiers quoted??,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,229,//DMS this is totally untested.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,230,/** * Creates a new OCL critic * * @param oclConstraint ocl expression * @param headline headline * @param description description * @param moreInfoURL the info url * @param knowledgeTypes the knowledge types * @param supportedDecisions the decisions * @param priority the priority * @throws InvalidOclException if the ocl is not valid * * TODO: Do these need to be Lists or can they be simple Collections? */,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,231,// Empty block,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,232,// ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ // stuff that is persister-centric and/or EntityInfo-centric ~~~~~~~~~~~~~~ // ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,233,// $NON-NLS-1$,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,234,// eg user just closed a view and didn't focus another,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,235,// nothing to do,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,236,//}}},0,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,100,D1_to_D1,237,"/** * FigMyCircle is a FigCircle with corrected connectionPoint method: * this methods calculates where a connected edge ends.<p> * * TODO: Once we are at GEF version 0.13.1M4, this whole class can be * removed, since it was taken over by GEF. */",1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,100,D1_to_D1,238,// stop people doing dumb stuff like C+ENTER 100 C+n,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,239,//Ecore2EcoreFactory,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,240,"/* * @see org.argouml.cognitive.critics.ControlMech#isRelevant(org.argouml.cognitive.critics.Critic, org.argouml.cognitive.Designer) */",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,241,// @TODO dont use deprecated method,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,242,"// TODO: port exact behavior from MRI, and move most locking logic into ChannelDescriptor // TODO: for all LOCK_NB cases, return false if they would block",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,243,// Impossible.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,244,// i18n[codecompletion.prefs.table.udfWithoutParams=UDF without params],0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,245,// delegate,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,246,"// Allocate the new collection, and populate it up to this point. //",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,247,// TODO: Why is this throwing a generic runtime exception?!?!,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,248,// TODO: Use default value of appropriate type here,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,249,// create a non-unique index on mychar,0,0,,"```python
# No specific Python code"
Prompt_LLM,5000,100,D1_to_D1,250,// NOI18N,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,251,// Mocks,0,0,,"```python
# The mock function returns"
Prompt_LLM,5000,100,D1_to_D1,252,/* * @see org.tigris.gef.presentation.Fig#getMinimumSize() */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,253,//{{{ updateEveryTime() method,0,0,,"```python
""NON_SATD"
Prompt_LLM,5000,100,D1_to_D1,254,// line 842,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,255,"// SSS FIXME: For constant arrays, we should never get here!",1,0,,"```python
# Define a function to"
Prompt_LLM,5000,100,D1_to_D1,256,// Disable DELETE and BROWSE buttons if there are no rows in // the table to delete.,0,0,,"```python
# Define the function to"
Prompt_LLM,5000,100,D1_to_D1,257,"//TODO: entities CAN be compared, by PK, fix this! -> only if/when we can extract the id values....",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,258,// This is deprecated - use classespath in the future,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,259,// TODO: Implement this better,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,260,// super calls from proxies must use reflected method // FIXME: possible to make handles do the superclass call?,1,0,,"```python
# Solution
SATD"
Prompt_LLM,5000,100,D1_to_D1,261,// Hack to deal with Sybase's sys tables,1,0,,"```python
# This is a placeholder"
Prompt_LLM,5000,100,D1_to_D1,262,// horizontal grid lines,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,263,// UTF-8 unsupported? You must be joking!,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,264,//}}},0,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,100,D1_to_D1,265,// place raw tab in first position (first tab),0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,266,/* Implements TestStateListener.testStarted(String) */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,267,//FocusOwner lost = (FocusOwner) map.get(event.getSource());,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,268,// don't try this at home,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,269,/** * Builds a compositestate as top for some statemachine.<p> * TODO: Confusing name: this method should better * be named buildTopStateOnStateMachine. * * @param statemachine The given statemachine * @return MCompositeState The newly build top state * @see #buildCompositeState(Object) */,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,270,// TODO: This will vary based on the type of the TagDefinition,1,0,,"```python
# The final label to"
Prompt_LLM,5000,100,D1_to_D1,271,//parentRect = new Rectangle(Toolkit.getDefaultToolkit().getScreenSize());,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,272,//}}},0,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,100,D1_to_D1,273,/* compressed size */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,274,// show search docking view,0,0,,"```python
# No specific Python code"
Prompt_LLM,5000,100,D1_to_D1,275,"// TODO: warn ""tried to create Proc object without a block""",1,0,,"```python
# The comment indicates that"
Prompt_LLM,5000,100,D1_to_D1,276,"/* * TODO: Not sure we need to do this, but just to be safe for now. */",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,277,"/** * Rank the nodes depending on their level (position in hierarchy) and set * their weight to achieve a proper node-sequence for the layout. Rows * exceeding the maximum row width are split, if standalone nodes are * available. * <p> * Weight the other nodes to determine their columns. * <p> * TODO: Weighting doesn't appear to be working as intended because multiple * groups of children/specializations get intermixed in name order rather * than being grouped by their parent/generalization. - tfm - 20070314 */",1,0,,"**SATD**

Explanation:
The comment"
Prompt_LLM,5000,100,D1_to_D1,278,// NOTUSED: GuiPackage guiPack =,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,279,// TODO: fix output when this flag is set to true,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,280,//$NON-NLS-1$,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,281,//{{{ Buffer events,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,282,// TODO: Does this method need to be public? It isn't currently // called outside of this class.,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,283,/* * @see org.argouml.uml.diagram.ui.FigEdgeModelElement#getNotationProviderType() */,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,284,/* Primary interpreter set and get variable methods Note: These are squeltching errors... should they? */,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,285,// Could this be some other type of internal error that we want // to handle differently? Don't think so. - tfm,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,286,/* Disabled since it gives various problems: e.g. the toolbar icons * get too wide. Also the default does not give the new java 5.0 looks. Component tree = ProjectBrowser.getInstance(); SwingUtilities.updateComponentTreeUI(SwingUtilities.getRootPane(tree)); */,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,287,// todo : throw exception? maybe warn if not the same?,1,0,,"```python
NON_SATD"
Prompt_LLM,5000,100,D1_to_D1,288,// unwrap Primitive.Null to null,0,0,,"```python
# The provided Python code"
Prompt_LLM,5000,100,D1_to_D1,289,// TODO is this sensible?,1,0,,"```python
# The provided Python code"
Prompt_LLM,5000,100,D1_to_D1,290,/* end class TabTaggedValues */,0,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,100,D1_to_D1,291,// default directory to the project's base directory,0,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,100,D1_to_D1,292,/* * @see javax.swing.tree.TreeModel#addTreeModelListener(javax.swing.event.TreeModelListener) */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,293,"/** * Utility function to localize the given string with help text, and show it * in the status bar of the ArgoUML window. This function is used in favour * of the inline call to enable later improvements; e.g. it would be * possible to show a help-balloon. * <p> * TODO: Work this out. One matter to possibly improve: show multiple lines. * * @param s the given string to be localized and shown */",1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,100,D1_to_D1,294,// Loop until we end up back at '>',0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,100,D1_to_D1,295,// if this is a feature get the owner of that feature // TODO: Does anything actually make use of this? It can // cause unexpected behaviour.,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,296,"// TODO - yet another ambiguous name - does it need changing? // See also: Clearable, JMeterGUIComponent",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,100,D1_to_D1,297,//Must be done here because of side-effect! yuck...,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,100,D1_to_D1,298,// prepare to call class definition method,0,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,100,D1_to_D1,299,// make it stretch vertically // TODO: The curBody must notify modification,1,0,,"NON_SATD

Explanation:
The"
