model,sample_size,seed,setting,eval_index,text,true_label,predicted_label,positive_score,raw_output
Prompt_LLM,1500,100,D1_to_D2,116,"Hi , I updated the mockito-core version to 2.23.0 ran the tests for java 11.0.1 and tests failed for following classes: * * * * * * But none of the errors were due to updation of mockito version. Do you have any suggestions on how to proceed or should i run another test just to be sure??",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,117,stack/message of little or no value,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,118,"""make check""-enabled C++ tests should be in lib/cpp/test",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,119,Sir....Shall we push this to branch-2.x as well and close this Jira.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,120,"Let's assume a job uses different key/value class for the output of map tasks and for the final output of reduce tasks. When executing map tasks classes returned from / should be used, and when executing reduce tasks classes returned from / should be used. Currently both map and reduce tasks will use when using or they will always use when using This causes exceptions, because Mapper / Reducer implementations will output different key/value classes than expected.",0,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,1500,100,D1_to_D2,121,Will be implicitly solved through KRPC,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,122,"Attach 002 patch as suggestions.Thanks {{testSequenceId}} - In line 269, Replace region.close() with - In line 285, we need to verify that the value of is consistent before and after region.close(), so we keep region.close() and replace it with - In line 315, replace region.close() with - In line 317, remove duplicate and set this.region to null - In line 578, replace region.close() with and set this.region to null - In line 951, replace region.close() with - In line 1083, replace region.close() with - In line 1281, set this.region to null - In line 1281, set this.region to null - In line 4175, keep region.close() and set region to null as said by Mingliang Liu - In line 6234, remove region.close() Other places where set this.region null value after will be fine as said by .",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,123,", the output you attached seems like a successful run?",0,0,,"NON_SATD

Output format:"
Prompt_LLM,1500,100,D1_to_D2,124,"See parent. This test was removed from 0.95.2. While investigating while it fails in 0.94 with Hadoop2 I found it is extremely slow and uses up a *lot* of threads. , any input?",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,125,584: bug with js dropdown menu,0,0,,"```python
NON_SATD"
Prompt_LLM,1500,100,D1_to_D2,126,Sure will write test case for this. Correct. Yes it's because of removal of complete so we are not able to skip running subsequent coprocessors which do not have any implementation for preAppend or preIncrement hooks.,1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,1500,100,D1_to_D2,127,"Since broadcast based hash joins are often chosen, we sometimes see very large tables being broadcast, with sizes that are larger than the destination executor's total memory. This could potentially happen if the cluster membership is not accurately known and the planner's cost computation of the broadcastCost vs partitionCost happens to favor the broadcast distribution. This causes spilling and severely affects performance. Although the DistributedPlanner does a mem_limit check before picking broadcast, the mem_limit is not an accurate reflection since it is assigned during admission control (See Given this scenario, as a safety check it is better to have to an explicit configurable limit for the size of the broadcast input and set it to a reasonable default. The 'reasonable' default can be chosen based on analysis of existing benchmark queries and representative workloads where Impala is currently used.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,128,Confirmed - 3.0.187.1 Win Vista x64,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,129,"Hi Liang, +1 and thanks for porting this to 0.96. We're moving to 0.96 and will benefit from your effort.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,130,Compiling for Fedora revels a missing declaration for This is the result of a missing explicit dependency on jsr305.,1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,1500,100,D1_to_D2,131,"When shutting down seda endpoints they take a lille while to shutdown properly. However during testing we dont need to do that, so we could shortcut this and shutdown faster. For example the camel-test kit could tweak that. As well in camel-core. I suspect we can cut down minutes of testing times.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,132,Fixed by HADOOP-4018,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,133,"Sorry, I filed this issue by mistake. From: 05:21:43 memcheck_analyze.py [ERROR] FAIL! There were 1 errors: 05:21:43 memcheck_analyze.py [ERROR] Command: --no-first-run --test-type=ui --noerrdialogs --enable-logging Leak_DefinitelyLost 538 (272 direct, 266 indirect) bytes in 1 blocks are definitely lost in loss record 7,206 of 7,544 operator new(unsigned int) SavePackage::Init() const&, FilePath const&, FilePath const&, FilePath const&, int, bool*) void void FilePath const&, FilePath const&, int, bool*), int, FilePath, FilePath, int, bool bool FilePath, FilePath, int const&) const&) const&) (anonymous const&) ChromeMain main Suppression (error { Memcheck:Leak fun:_Znw* } It seems r60034 adds so the DownloadManager class can own DownloadItem instances. Nevertheless, this function is not called from anywhere and we are leaking DownloadItem instances? Regards,",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,134,It's been like this since 2.11; it's not worth trying to fix now when we're about to drop GWT.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,135,"It sounds like this case is complicated enough that it's not right to use OwnedWidgetGtk. I would rather avoid complicating OwnedWidgetGtk, its simplicity is one of its more important aspects.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,136,"Ok, sorry for the spam then. I was trying to write a shell test, and was confused. Do we need to keep this open for tracking re-enabling or HBASE-14678 covers that?",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,137,Sorry about the messed up formatting. Clean patch attached.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,138,just a quick reminder that this is still open. QA Bot never ran though... Thanks for taking a look,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,139,Fixing the fixVersion.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,140,"I had some tables refuse to find their indexes even though they were defined and had been updated. Scanning .META. I see that some regions from the table don't have the indexes... Oddly, during the .META. scan, I would see that I had 3 entries per table. (I have very little data in each table, def not splitting yet) But when I visited the UI it showed just one region per table... This patch also addes some toStrings that helped in diagnostics, and a new null check that I found I needed in IndexedTableScanner",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,141,"This patch repairs the Node.js Multiplex server implementation. The full node.js make check now passes. As far as I can tell from walking the code history, the client side Multiplex code never worked for multiple servers. The node.js code base dumps several pages of jsHint warnings right now. The three files attached here are now jsHint clean, but there's still more to do. It would be great if we could require new JavaScript code to jsHint clean and include working tests prior to commit.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,142,Attach a 005 patch to fix the whitespace and javadoc warnings.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,143,"Hm, ok, the logging being wrong makes a bit more sense. I would guess that the port mapping added in is sufficient to ensure that the port gets exposed, even if it's not exposed by default by the container config.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,144,Closing this issue after 0.99.0 release.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,145,"Hi , it seems that asynchronous processors are not capable of multiplexed services. Am I correct?",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,146,Test failures are unrelated. The checkstyle and whitespace issues reported are related. I didn't change formatting during the backport but can do so to make these tools happier. Let me do that,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,147,"Same problem here: - Windows 7 SP1 64bit - Chrome 19.0.1084.56 - When rundll32.exe is running DDE commands to Excel like opening a file are extremely slow (waiting time 10-20 seconds and then they work, looks like a timeout is reached) - Killing the rundll32.exe process during this waiting time makes the DDE command work straight away!! I have the feeling the bug has something to do with 64bit OSes... I can provide any kind of log/trace file if needed and properly instructed on how to produce it ;)",1,1,,"SATD

Explanation:
The comment explicitly"
Prompt_LLM,1500,100,D1_to_D2,148,"Service generation needs to make service name capitalized, since Ruby modules need to be constant.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,149,"This issue is being created so I can commit the compaction patch that just passed hudson over in HADOOP-2283. That issue is about trouble accessing hdfs. It should stay open since haven't yet figured whats up. As a by-product of the investigation, the compaction patch was generated.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,150,"says: ""Reusable routes The routes defined in <routeContext/So, this is a bug in documented feature. If you think, it's an enhancement, the page should be corrected.",1,0,,"```python
[""NON_SATD"
Prompt_LLM,1500,100,D1_to_D2,151,please create a patch for this and if possible add a compact protocol test to test/test.sh we already have this: java might be a compact protocol test partner thanks! ;-r,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,152,camel-jms - JmsConsumer make it less verbose logging in case of an exception or TX rollback,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,153,"Some layout tests and some UI tests cover plugins. At least the layout tests should pass now, except that (I believe?) the test plugin we make doesn't work on Linux. I'm not sure anyone's tried it, so it may just work, but I think it likely needs changes to work with the Linux-specific version of the plugin API.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,154,Setting logbufsecs to 0 causes Impala to spin on one core,0,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,1500,100,D1_to_D2,155,Queries make very slow progress and report WaitForRPC() stuck for too long,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,156,"Just updating throws clauses and java docs, hence the lack of tests.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,157,"CLASSPATH handling should be consolidated, debuggable",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,158,"When locally run findbugs 3.0, there are new warnings generated. This Jira aims to address the new warnings in hadoop-openstack.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,159,I try to make the best out of it w/o breaking too much code. You always have the option to use standard struct handling by omitting the {{union}} flag when invoking the Thrift compiler.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,160,"With the right header, the existing LzoCodec should be compatible with lzop. It would probably be better implemented as an anyway.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,161,skipping unknown fields in java unions,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,162,thrown from THttpClient contain superfluous slashes in the Exception message,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,163,"OK, sounds good since you've read the docs and you're aware of possible pitfalls. btw, Out of curiosity I've enabled these DCHECKS in my local client and hey it looks like there aren't many places where is called w/o holding a lock. I found no perf-critical places yet (mostly test code and some destructors). I'll try to 'fix' all places with Signal/Broadcast outside a lock locally and if there are not too many - maybe we can enforce the ""signal inside critical section"" w/o significant performance drop? I'll send you a patch when it's green - at least to take a look.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,164,"sorry, it's in my todo list, but I missed the priority. I'll take a look at see how hard this will be.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,165,There are a couple java docs warnings in Groups and,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,166,"Google Chrome 3.0.193.2 (Official Build 21134) WebKit 531.3 V8 1.2.14 User Agent Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/531.3 (KHTML, like Gecko) Chrome/3.0.193.2 Safari/531.3 : N/A : 1. Open page you frequently visit 2. Add a query string (or a single query value if string already exists) and include a backslash ""\"" in the URL 3. Next time you visit the New ""New Tab"" page, the thumbnail will be missing. Thumbnail shows up properly Thumbnail is white rectangle Attach a screenshot if possible. The attached screenshot will actually show that TWO entries for "" "" exist. One has a thumbnail, one does not. The one that does not is actually linked as "" 12=345\"" The reason I used this strange URL (once) was to force the caching server to issue me a freshly cached copy of the page. I then tried another website (whose thumnail worked) and added ""?\"" to the end, and then its thumbnail immediately disappeared when I opened a new ""new tab"" after that. (see two attachments)",0,1,,"SATD
To determine whether the given"
Prompt_LLM,1500,100,D1_to_D2,167,51569 has been merged into this issue.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,168,Remove unused sequencefile and mapfile config. from hbase-default.xml,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,169,"Thanks for the tip, but this changes the way English text looks (Meiryo uses Verdana as its base, whereas I'm accustomed to seeing the English web in Arial. Arial Unicode MS is also a poor choice because it's been developed by font designers who are oblivious to Japanese typography issues (the small tsu, yo, etc. characters are positioned all wrong)). It really needs to be fixed properly, or at least an option given to prioritize Mincho/Gothic over the Chinese fonts when using the English-US UI.",1,1,,"SATD
```python
def classify"
Prompt_LLM,1500,100,D1_to_D2,170,Remove the appx_count_distinct query option,0,0,,"```python
""NON_SATD"
Prompt_LLM,1500,100,D1_to_D2,171,JobInfo session object is not refreshed in loadHistory.jsp if same job is accessed again.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,172,Attach a 004 patch addressed comments.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,173,"Gridmix jobs use time suffix to differentiate output dir names. The current time granularity of second may not be sufficient, causing multiple jobs having the same output dir.",1,0,,"**SATD**

Explanation: The comment"
Prompt_LLM,1500,100,D1_to_D2,174,"Attaching another patch for master. I found a redundant piece of code related to the patch. The only difference between the previous and this patch is {Code} @@ -528,9 +542,7 @@ public class implements ReplicationListener { */ public void src) { LOG.info(""Done with the recovered queue "" + - if (src instanceof ReplicationSource) { - - } + {Code} Also attaching patches for branch-1 and branch-1.3 as they both have diverged a little bit.",1,0,,"```python
SATD
```"
Prompt_LLM,1500,100,D1_to_D2,175,"Hey Claus, Nitpick away :) I fixed up the indentations and added a test that verifies the deprecated setOutBody method still behaves. Yeah, the wiki will need to be updated once this feature gets in.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,176,committed with a 256MB limit,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,177,"Following up for -HADOOP-15662, c-ompared to L173: - Updated the format to: *Unknown host name: %s. Retrying to resolve the host name...* - Replace *""ex.getMessage()*"" with although they both return host name string, but the *getHost()* seems to be more readable code. - Removed the else if logic as it breaks the current exception trace. Test: testUnknownHost() would take about 14 minutes due to the retry, I verified the warning format in the console: I haven't come up with a good way to retrieve the log msg for test, any suggestions? Testes against US west account passed: All tests passed my US west account: XNS account oauth 35, 0, Errors: 0, Skipped: 0 324, 0, Errors: 0, Skipped: 22 168, 0, Errors: 0, Skipped: 21 XNS account sharedKey: 35, 0, Errors: 0, Skipped: 0 324, 0, Errors: 0, Skipped: 20 168, 0, Errors: 0, Skipped: 15 non-xns account sharedKe: 35, 0, Errors: 0, Skipped: 0 324, 0, Errors: 0, Skipped: 206 168, 0, Errors: 0, Skipped: 15",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,178,Isn't this (-maybe) a cleaner fix? Keep logic local to the method where it is needed. Sorry to be pedantic. If you prefer your version here's a +1 for that too :),1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,179,* moved port++ from LocalHBaseCluster to MiniHBaseCluster level * fixed spelling :) * Still auto port binding for Info Server. I think it is really useful.,1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,1500,100,D1_to_D2,180,"Are you using Google Chrome, or Chromium? Only the former has Flash bundled. We're working with Adobe to get the page to handle Chromium better, but in the mean time you should be able to install Flash via Firefox instead, at which point Chromium should pick it up.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,181,Fixed checkstyle issues.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,182,"Here's the patch. It's rather simple, most complexity is in tests. It allows for both pre-selected compactions (from coprocessors and users) and non-pre-selected. When non-preselected compaction makes it to run() it is selected and executed. There are two special cases: 1) Store priority might have decreased since the compaction was queued; in that case it's re-queued with new priority to avoid inversion. 2) Without selecting, we don't know which pool to go to. We go to small pool by default, and if the compaction is large after selection, queue it to the large pool; it can bounce back if it becomes small while stuck in the large pool. Both of these cases can cause compaction to get continuously requeued, or bounced between pools, however it can only happen if store priority decreases (i.e. other compactions happen), or files are removed from store (same); or files are added in some very special pattern that causes policy to select continuously).",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,183,"new Path(String str) calls Path.normalizePath to normalize the str, however, it does not remove all the slashes of the str. Javadoc says ""remove any trailing path separators"", but it removes only one trailing slash. Credit: This issue was found by in HDFS-14369.",0,1,,"SATD

Explanation:
The comment explicitly"
Prompt_LLM,1500,100,D1_to_D2,184,Windows behavior: All keyboard shortcuts are ignored with any bubble opened (it can be page info bubble/Bookmarks bubble etc).,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,185,Provide Kerberized SSL encryption for webservices,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,186,CC'ing Aaron for the Chromium email templates.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,187,Good work Chris. Is it possible to remove the as its not commonly use and the XML files should help new users to understand what happens. So its best to be a bit more verbose than playing tricks with auto wiring.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,188,"+1, patch applied to Hadoop 2.9+ thanks!",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,189,This is an issue for PolyGerrit plugin development and API. Affected plugin(s): codemirror-editor The issue documented at https://gerrit- Yes No 1. go to our polygerrit site 2. edit a inline edit change 3. look at content for the line number to not be all the way to the center of the page it is near the center. See,1,0,,"NON_SATD

Explanation: This"
Prompt_LLM,1500,100,D1_to_D2,190,"when gitBasicAuthPolicy is set to LDAP, the HTTP password generated in Gerrit is not used at all. I believe the generation of it should be disabled on the GUI because it would be misleading.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,191,Why do we get a protobuf exception in the first place? We shouldn't be modifying the test to capture an IOException as we don't expect that to happen. Please correct my understanding if am wrong.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,192,Closing all 2.0M3 tickets,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,193,"@Roger: to avoid some confusion: - the attached patch does not depend on pthread. The suggestion here is merely to use evutil_socketpair instead of pipe. - evutil_socketpair is part of libevent 1.4 on ubuntu 10.10, although I did not test it. All the other changes related to win32 in the attached patch attached are not to take literally (Winsock2.h, static cast...). About THRIFT-1031: - my understanding is that THRIFT-1031 does not support async/libevent server on Windows (??) - libevent+thrift server seems VERY fast on win, and is needed for my project (blocking server won't do) - APR was not strictly necessary for the Non-Blocking server win32 port (i.e. although I tried the THRIFT-1031 patch and observed it made the port a bit cleaner, so I would not refrain from adding APR to thrift-C++ I decided after reviewing the win32 patches, it was better to open a separate issue, since the change here is atomic and should bare little consequences on linux. I was hoping that (naively) the win32 delta would get smaller by using the compatible call. All that said, I'd be really happy to contribute to THRIFT-1031 for it to go through. For this to happen, I would hope to have access to a shared implementation on top of 0.6.1 (the way I provided it on github), so I can test it regularly. Let me know if I can contribute somehow! As a conclusion, I think this patch is somewhat unrelated to THRIFT-1031, but it will help a future port of the NB server on win32 (assuming also someone will replace the pthread dependency by boost, which does not seem trivial at all).",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,194,I reproduced the problem with itest please see the attach. To Fix the problem a possible solution is remove TCCL to MVEL until is not resolved Please see the attach for the patch;I hope it's ok for you. If it's ok for you please clean it a bit Any feedback is welcome.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,195,"I think this issue can have its status changed, based on [1], which has been fully released if I'm not mistaken. [1]",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,196,31517: recusion stack exhaustion in URL parsing with nested protocols,0,1,,"SATD

Explanation:
The comment """
Prompt_LLM,1500,100,D1_to_D2,197,"Up until now Impala does not use the min/max metadata of Parquet so we don't need to backport it. But it is in our roadmap to exploit them, should that happen we need to be very careful and consider PARQUET-251.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,198,Committed.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,199,I just committed this. Thanks Todd!,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,200,"There are two more issues affecting the functioning of a Perl service server: 1. Failure to prepend the Perl namespace to the exception name when checking the exception type from a eval'ed method call. 2. writeMessageEnd() should be present after a method call writes its result. I'm attaching a patch which addresses these issues, in addition to the following more minor changes: 1. Tried to make indentation and line breaks more consistent to ensure readability of the generated code. 2. Added a few best practice ideas to improve the code in minor ways. 3. Added a readAll() function to the as the one found in Thrift::Transport uses a while loop to consume the data, which results in a endless loop.",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,201,Does it happen all the time when you load gmail? What happens when you disable labs? Do you see this issue with any other browser? What happens when you disable labs and enable it back?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,202,"I see, looking at the original change, that the button was also moved from left of ""cancel"" to right of ""cancel"". That is part of what is causing my confusion. Couldn't it stay to the left of ""cancel""? I think if ""Start review"" is the name for the most used button, then it should be fine to put the status in the name of the other button, so ""save WIP"" would be a great name for it. ""Reply"" seems really bad - it also implies you are sending the message out to reviewers, but doesn't really. Maybe ""comment on WIP"".",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,203,The javadoc warnings are unrelated to this patch. Manually verified the feature on a single node cluster.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,204,Failure to execute SQL scripts with trailing comments (including comment-only scripts),0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,205,"No tests are required, because this is a change in packaging only. I committed this to trunk and branch-2. Alejandro, thank you for the code review.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,206,"When using a WebSocket Transport and doing two service calls immediately, without waiting for the first to return, e.g. like this: The callback to the first invocation is called twice, and the second never, i.e. console shows: instead of the expected I suspect this bug was introduced with the patch for where for some reason the callback registered twice when set:",1,0,,"```python
NON_SATD"
Prompt_LLM,1500,100,D1_to_D2,207,"Based on the work in users can now load custom costFunctions inside the main balancer used by HBase. As an example, we like like to add upstream an optional cost function called that will deal with our issue: how to balance regions according to the capacity of a RS instead of using the that is trying to avoid skew. A rule file is loaded from HDFS before balancing. It contains lines of rules. A rule is composed of a regexp for hostname, and a limit. For example, we could have: * rs[0-9] 200 * rs1[0-9] 50 RegionServers with hostname matching the first rules will have a limit of 200, and the others 50. If there's no match, a default is set. Thanks to the rule, we have two informations: the max number of regions for this cluster, and the rules for each servers. will try to balance regions according to their capacity. Let's take an example. Let's say that we have 20 RS: 10 RS, named through rs0 to rs9 loaded with 60 regions each, and each can handle 200 regions. 10 RS, named through rs10 to rs19 loaded with 60 regions each, and each can support 50 regions. Based on the following rules: rs[0-9] 200 rs1[0-9] 50 The second group is overloaded, whereas the first group has plenty of space. Moving a region from the first group to the second should provide a lower cost.",0,1,,"SATD

Explanation:
The comment explicitly"
Prompt_LLM,1500,100,D1_to_D2,208,nan,0,0,,"```python
None
```

Explanation"
Prompt_LLM,1500,100,D1_to_D2,209,309: MySpace captcha fails everytime.,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,210,"I'm not going to get to this right away, although I'd like to circle back. If you want to turn it on to get some additional testing, feel free to pick it up - I can provide any pointers if you need them.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,211,Please see HADOOP-985 for context why we moved to using IP addresses. It is just that not all Hadoop components moved to IPs.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,212,committed,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,213,Could you take a look?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,214,+1,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,215,"Meanwhile I'm in doubt if IDisposable for the Iface is really such a good idea. To the class yes, but the Iface breaks Server code due to the missing method. The only reason for this was the using() use case, but maybe that's not enough of a reason here.",1,1,,"SATD
```python
def classify"
Prompt_LLM,1500,100,D1_to_D2,216,5776: UI does not show if related cherry-picked CLs have been committed,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,217,"I just talked to Tyler about this feature I've always wanted. He showed me Gerrit and it looks like this might be something Gerrit could do. I'd like the reviewer to be able to make code changes. Maybe there's a minor style nitpick, and they could just make the change instead of writing instructions for the reviewee to do it. Or, they might make a substantive comment about an alternate implementation and want to explain it in terms of code rather than writing it out as a narrative. The changes made by the reviewer should appear as just another patch set, with their name next to it in the revision history list. I blogged a longer version of the reasoning for this here:",1,0,,"NON_SATD

Explanation: This"
Prompt_LLM,1500,100,D1_to_D2,218,"Removed most whitespace changes, except those reformatting sections with lines greater than 80 chars",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,219,stop having to duplicate changes in both the readme and wiki This is a change to the README only and as such should not require any QA or anything and obviously no unit tests :),1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,220,3107: Tiny documentation error in List Projects REST API,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,221,"The front webpage of is still displaying the current release version as v0.8, instead of the newly released v0.9 as displayed on the downloads page. I presume this is because the instructions at do not specify that this page needs updating as well.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,222,"in I think it's clearer to structure the code like: rather than trying to collapse both exceptions into one throw. Also, should log the exception thrown by getServiceState. - In {{failover()}}, I think you probably want to catch all Throwables in another catch clause - eg what if it's in some bad state and your failover attempt caused it to crash, which would give your IPC a - indentation - I think better to not abbreviate ""first"" and ""second"" - - Can you add some javadoc to -- it's strange that this is a test case... it's more like you're showing that a particular user error can cause a problem, rather than showing something about the bug, right? Or else it should be a test case that fails, with an @Ignore explaining why it fails, maybe? - Just to confirm, the manual test you mentioned was done with two NNs in a running HA cluster?",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,1500,100,D1_to_D2,223,So you are thinking more than just a client-side utility lib but an actual facade that does typing (though it is all client-side) as in for example TypedHTable that does something like typedHTable.put(new and int i = typedHTable.get(new HBase internally is still all byte arrays but it'd have this new class that made it look like we could exploit this typing info server-side (e.g. better compression)? I suppose I'd have to register a serializer w/ this new TypedHTable too? Would the serializer be per table?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,1500,100,D1_to_D2,224,"The following query on a relatively small input takes ~70s with codegen and ~35 minutes without codegen, which seems unreasonably long. We should make sure we're not doing anything crazy in the non-codegen eval path. Executing with codegen: The query profile when running without codegen is attached. I also used perf (linux profiling tool) to collect a profile (sampled stacks) and printed the aggregated callstacks to the attached file The summary without codegen. Most of the time (28mins) is spent in the hash joins:",1,0,,"NON_SATD

Explanation:
This"
