model,sample_size,seed,setting,eval_index,text,true_label,predicted_label,positive_score,raw_output
Prompt_LLM,5000,21,D1_to_D2,120,v3 fixes javadoc warning.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,121,"Patch looks good. Yes, the method should work as it used to. I don't think this issue of enough import to sink the current 0.20.0 RC1. Lets leave it filed against 0.20.0 and add it in if we end up making a new RC. Will commit later to TRUNK and if it doesn't make 0.20.0, to 0.20.1.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,122,"/** * Resets all statistics to 0. * * In order to reset, we add up all the thread-local statistics data, and * set rootData to the negative of that. * * This may seem like a counterintuitive way to reset the statsitics. Why * can't we just zero out all the thread-local data? Well, thread-local * data can only be modified by the thread that owns it. If we tried to * modify the thread-local data from this thread, our modification might get * interleaved with a read-modify-write operation done by the thread that * owns the data. That would result in our update getting lost. * * The approach used here avoids this problem because it only ever reads * (not writes) the thread-local data. Both reads and writes to rootData * are done under the lock, so we're free to modify rootData from any thread * that holds the lock. */ etc.",0,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,21,D1_to_D2,123,Starting and stopping Camel should be less verbose,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,124,"2.2.1 1. enter group admin page 2. select one member and click delete button Application Error Server Error Internal Server Error I've tried restart gerrit, but it does not work. [2011-11-03 10:49:05,188] WARN / : Error in deleteGroupMembers Concurrent modification detected Method)",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,125,As per the patch the below variable is of no use now,1,0,,"```python
SATD
```"
Prompt_LLM,5000,21,D1_to_D2,126,We have authorization tests that are specific to Sentry and authorization tests that can be applicable to any authorization provider. We need to re-organize the authorization tests to easily differentiate between Sentry-specific tests vs generic authorization tests. This also will improve test coverage for Ranger.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,127,"It's just a weak skeleton. I mean, really, really weak. At the very least, we should point to TRUNK/tutorial/ for where to look at code examples.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,128,"If AdlFS contract test is not enabled, {{fs}} is null in When calling it calls and then it calls {{fs.delete()}}, finally NPE occurs. This issue is fixed by HADOOP-14170 in 2.9+, so I'll backport HADOOP-14170 to fix this issue.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,129,Improve javadoc for AsyncAdmin and cleanup warnings for the implementation classes,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,130,"1. go to 2. It appears as if the line is 81 characters This line should not wrap the { is on the next line Characters below: "" test('show/hide diffs disabled for large amounts of files', function(done) {""",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,131,RegionServer links in table.jsp is broken,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,132,"1. Open a code review 2. Use Up/Down keys The page moves up and down Nothing. It doesn't work. Or worse, it will move up and down the file list, jumping from wherever I happen to be on the page. Also, when diffs are open and I'm trying to review code, I'll often instinctively use Up/Down or j/k to try and move around a small increment (unlike Page Up/Page Down, which move a lot). It would be nice if j/k kept their current mapping and Up/Down were unbound so they did what you would expect them to on an ordinary page. :)",0,0,,"NON_SATD

Explanation: This"
Prompt_LLM,5000,21,D1_to_D2,133,"After HBASE-21138, some test methods still have the duplicate HRegion#close.So open this issue to remove the duplicate close",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,21,D1_to_D2,134,do you mean to add a comment in the code or just here?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,135,Failed suppression of fs shutdown hook with Hadoop 2.0.0,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,136,"HADOOP-9283 added support for running the Hadoop client on AIX, but only with 32-bit JREs. This JIRA is to add support for 64-bit JREs as well.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,137,"With such big input files the default logic should split things into dfs block-sized splits. Smaller splits should only be used if this would result in fewer than mapred.map.tasks splits. What value do you have for mapred.map.tasks in your mapred-default.xml? Let's make sure that is working before we add a new min.split.size feature. I don't oppose the feature, but it should be generating 356*30G/32M splits, not 356*30G/2K splits as you claim. That's still a lot of splits. If it is too many then we should add the feature you're adding. Note that, as a workaround, it is also easy to implement this w/o patching by defining an InputFormat that subclasses InputFormatBase and specifies a different minSplitSize. But making that a long is a good idea. So, in summary, can you please confirm that the actual number of splits that you object to is 356*30G/32M splits, not 356*30G/2K? Thanks.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,138,Its not happening any more on 4.0.222.2,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,139,"Thanks for the good feedback. Updated patch attached, addresses your comments, also adds an ""haadmin"" hook into bin/hadoop. #1 Lemme know if my comment wrt naming made sense. #2 Agree. Was originally thinking in this case the admin would just make the standby active directly, but we need to run through the whole failover in this case for fencing. Updated code and tests. For sanity, I ran bin/hadoop haadmin failover X Y and verified that it works (and prints something reasonable) when X isn't running, and fails when Y isn't yet running (and A remains active of course). Note that this means if we failover from X to Y and there's a typo in X then you might unexpectedely end up with two actives (added Another jira for warning if X is not specified as one of the options in dfs.ha.namenodes or we add a flag that's required to failover from a service we can't connect to? #3 Done. #4 Done. Also fixed up the other HA exceptions to be consistent.",1,0,,"NON_SATD
To determine whether"
Prompt_LLM,5000,21,D1_to_D2,140,impala-shell to support reading password from command line when LDAP authentication is used,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,141,"I ran a simple experiment to test the performance of various FE steps and noticed that loading the table metadata takes a ""long"" time, roughly linear in the number of columns. I performed the following series of actions for every data point: I ran this test for various N and the table below shows the total query time as reported by the Impala shell (I ran with impala-shell.py -f): A simple script to generate the SQL as above is attached.",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,142,"A few things: # Looks like even Hadoop-Common QA does not pick up hadoop-tools changes. # The eclipse's auto unused import fixer removed RecRecord imports which caused TestIO not to compile. I fixed those manually in this new patch. # TestStreaming had a change in original patch that caused it to lose info about the running jobs and such. I tweaked the change to use a non ToolRunner approach, and now work nicely again - minus deprecation warnings. Since Hadoop QA bot can't run the tests, here is the test result manually run, with patch applied: {{cd mvn clean test}}",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,143,Updated the patch with retry logic in getTaskList(). So if getTaskList() after retry if it returns null the splitLogWorker will be exited.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,144,Delphi: Inconsistency in serialization of optional fields,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,145,Closing all 2.0M3 tickets,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,146,"So there is no need to fix anything, except improving the access rights documentation. There is another issue to deal with this ( issue 1091 ).",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,147,"Consider the following: Therefore, may keeps creating FileSystem and replaces the cached one.",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,148,"The config variable has hostnames that are private to Cloudera. Can you make those environment variables or configured at the command line or something, rather than hardcoding ""Cloudera"" into the script?",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,149,"Oops, disregard the above. (Wrong JIRA). Only two things are nits: 1. Put a period at the end of the usage message addition to be consistent with the other lines. 2. Change the dereference from {{""$ALL"" != ""true""}} to {{""$\{ALL}"" != ""true}}, again, just to be consistent with the rest of the script. +1!",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,150,We should improve the <package Also when doing unit testing it would be great to be sure only YOUR route is loaded and not all in the same package.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,151,"Sorry, I hit submit, but did not intend to. I found the issue, that /etc/hostname was not exactly right. Funny enough, HDFS always worked fine. PEBKAC. Closing the issue.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,152,Any byte that is > 0x79 does the weird octal 3-byte thingy. Looking at outputing using hbase's,0,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,21,D1_to_D2,153,"Go to and try to edit the date on the calendar widget on the right side of the page. CPU is pegged, the calendar widget becomes very sluggish. 0.9.98.1 on chrome OS",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,154,Xml related tests are now ignored for composite batch api,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,155,"Agreed. All threads should catch Throwable at the top level and log them. *Sigh* I thought we had gone through all of the threads and fixed that problem. If you see any more, please file them as bugs.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,156,"The method and its associated class have errors and race conditions that cause frequent failures in the test. Some failure modes return to the caller, but others just hang the test forever. The main problem is that the test function relies on indirect indications that its tasks have reached certain known conditions. The indications that it sees are actually caused by the ThreadManager's Workers, and this results in a number of race conditions between the test function and the BlockTasks. There are 2 patch files attached. One patches the file to fix the test. The other patches Tests.cpp so that it will run the blockTest in a loop. In my experience, an unpatched version of generally fails within 100 iterations. After being patched, the test will still fail unless a separate patch is applied to the ThreadManager.cpp file. That patch is part of another issue that I haven't entered yet (because it needs to refer to this one). When I know its number I will add a comment. Anyway, if the patch is applied to but not to ThreadManager.cpp, then the test will still fail, generally with an assert, but sometimes with a Bus Error. Test Procedure: 1) Apply the Tests.cpp patch. This makes the thread-manager portion of the test run ONLY the blockTest in an effectively infinite loop. 2) Run a make in lib/cpp in order to rebuild concurrency-test 3) Run concurrency test with the command line argument ""thread-manager"". This will start the blockTest loop. It should fail in a fairly short time. Repeated runs may fail different ways, including infinite hangs. 4) Apply the patch to 5) Run make in lib/cpp to rebuild concurrency-test 6) Run concurrency_test as before. It should probably run for a longer period of time. I have seen it run for an hour or more after beng patched. Eventually it should fail either with an assert in Monitor.cpp while trying to destroy a pthread_mutex_t, or it will get a Bus Error because it tried to execute invalid memory. I have also seen it hang forever. In order to resolve the remaining issues, a patch needs to be applied to ThreadManager.cpp. I will add a comment about that as soon as the issue is filed and the patch is available.",1,0,,"NON_SATD

Explanation:
This"
Prompt_LLM,5000,21,D1_to_D2,157,"Yep, that's it. Thanks!",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,158,"thanks, Carl Yeksigian， I find the variable now. I upload a new patch to remove it.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,159,989: User setting to disable all email notifications,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,160,fixed this (I verified).,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,161,"ws@0.4.32 is very dangerous, please upgrade it.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,162,"Adds The script builds a new patch (using specified branch/tracking branch as base branch), uploads it to jira, and updates diff of the review on ReviewBoard. Remote links in the jira are used to figure out if a review request already exists. If no review request is present, then creates a new one and populates all required fields using jira summary, patch description, etc. *Authentication* Since attaching patches & changes links on JIRA and creating/changing review request on ReviewBoard requires a logged in user, the script will prompt you for username and password. To avoid the hassle every time, I'd suggest setting up ~/.apache-creds with the login details and encrypt it as explained in scripts help message footer. *Python dependencies* To install required python dependencies, execute {{pip install -r",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,163,I am using this opportunity to fill in some holes in the doc discussion of casting to/from BOOLEAN. BOOLEAN -BOOLEAN <-> TIMESTAMP treats false as the epoch date (1970-01-01 00:00:00) and true as 1 second later (1970-01-01 00:00:01).,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,164,+1 for the patch. Thanks for fixing that typo. I'll commit this.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,165,Added pollTimeout option to seda endpoint. The testing in camel-core will set that to a lower value to cut down 100 sec during testing.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,166,Test has this on it: @Test // Test is flakey. TODO: Fix! Let me cut it down. It runs for a while. It fails nearly every run since HBASE-23865 Up flakey history from 5 to 10 which upped the flakey test so it ran with more fork count.,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,167,"Thanks Jonathan. I am wondering if you are not able to ""assign"" ticket to yourself? Would be handy to know if you are working on it ;) You should get the credit for all the hard work you do!",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,168,"The front webpage of is still displaying the current release version as v0.8, instead of the newly released v0.9 as displayed on the downloads page. I presume this is because the instructions at do not specify that this page needs updating as well.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,169,When a route is dumped as XML you may not know if the id is explicit assigned or was auto generated. That information would be handy to know. The information is already available but just not included in the XML dump.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,170,Done. I am curious though why it is necessary. Is it because of the package scan for components? In normal class loading I thought each class would be loaded on it´s own.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,171,"I Googled around for this a bit and found this which states that accept is defined to be thread-safe (which I verified) but that not all OSes comply with this (which I did not verify). If anyone can find an example of an OS that we want to support that does not provide a thread-safe accept, I think we should consider implementing a workaround.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,172,"I would prefer not to add #define WIN32_LEAN_AND_MEAN to an externally visible header file. This doesn't fix the Winsock / Winsock2 incompatibility in all the cases, as the including code could have pulled in Windows.h before pulling in any thrift headers. In addition, putting the #define in windows/config.h will likely break code that was relying on the non-lean_and_mean headers. It is possible to add #define WIN32_LEAN_AND_MEAN to thrift's .cpp files, but that doesn't get much of an improvement in build times.",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,21,D1_to_D2,173,Drop table can succeed in Impala but fail in Kudu,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,174,Sending Adding Transmitting file data .. Committed revision 924849.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,175,remove the unnecessary synchronized in JvmMetrics class,1,0,,"```python
NON_SATD"
Prompt_LLM,5000,21,D1_to_D2,176,Update by Shawn Pearce < sop@google.com Fixed in version 2.0.1.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,177,"Hi, Please consider that URLs should be case sensitive according to W3. [quote]URLs in general are case-sensitive (with the exception of machine names). There may be URLs, or parts of URLs, where case doesn't matter, but identifying these may not be easy. Users should always consider that URLs are The header CamelHttpPath should provide me what the user actually entered.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,178,readFrame being called out of scope,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,179,LLVM fails to resolve symbols in release builds of Impalad,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,180,"Yeah, the function has an anonymous class inline so making it exceeding the 150 line limit. I was considering to separate the anonymous class..., thanks .",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,181,Contrib documentation does not appear in Javadoc,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,182,"Currently there are issues when directory in (s)ftp(s) endpoint is absolute (or contains arbitrary number of leading slashes). Sometimes the path is normalized, sometimes don't and camel-ftp code can't find correct prefix in _absolute_ path when retrieving remote file. [Documentation I suggest normalizing the behavior and treating absolute FTP endpoint URI directories as relative. When URI contains absolute path, WARNing will be printed:",1,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,21,D1_to_D2,183,"I committed this to trunk. Thanks, Vinod !",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,184,"Just pushed a commit that added the new option to the model in the camel-core, this allows users of the XML DSL to configure it as well. That is a rule of thumb on the data format. That their options should also be exposed in the model class in camel-core.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,185,Pushed to master branch. Thanks for your contribution,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,186,Ancient issue,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,187,+1 patch looks good.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,188,"Yes, because it means unpredictable behavior. Unpredictable behavior almost always turns into a security hole. It's trivial to construct a group that turns into ../.. (or whatever) in the path structure if I'm interpreting the output of hadoop fs -ls. That's very very bad. (that said: it'd be an awesome crack. Change the default user's group and watch everyone nuke their own files...) The NFS folks added some code to do it, but didn't really integrate it correctly. Expedience always trumps correctness. :(",1,1,,"SATD
To determine whether the given"
Prompt_LLM,5000,21,D1_to_D2,189,The following query fails with exception. The schema generation script for load-data.py is attached. Feel free to close or move if inappropriate. Query,0,0,,"```python
""NON_SATD"
Prompt_LLM,5000,21,D1_to_D2,190,Better conformance to PEP8,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,191,A query: HUe response: Cloudera manager impalad daemons health after submitting query: impalad log: And then all daemons are restarted automatically.,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,192,"When using a {{camel-jetty}} endpoint, the {{UnitOfWork}} is not being managed by the servlet handling the request but by the Camel route that's being invoked. This means that some resources have already been removed/cleaned up when the servlet is writing the response, e.g. files for cached streams have already removed before the servlet gets a chance to read from them. It would be nice to have an option available to configure the servlet itself to handle the unit of work and mark it {{done}} after the HTTP response has been written. That way, the unit of work can be matched up with the actual HTTP request.",1,1,,"SATD
```python
def classify"
Prompt_LLM,5000,21,D1_to_D2,193,"New implementation of zlib compressed transport for python. The attached patch provides a zlib compressed transport wrapper for python. It is similar to the TFramedTransport, in that it wraps another transport, implementing the data compression as a transformation layer on top of the underlying transport that it wraps. The compression level is configurable in the constructor, from 0 (none) to 9 (best) and defaults to 9 for best compression. The way this works is that every write() to the transport appends more data to the internal cStringIO write buffer. When the transport's flush() method is called, the buffered bytes are then passed to a zlib Compressor object and flush()ed with zlib.Z_SYNC_FLUSH. Because the thrift API calls the transport's flush() after writeMessageEnd(), this means very small thrift RPC calls don't get compressed well. This transport works best on thrift protocols where the payload contains strings longer than 10 characters. As with all data compression, the more redundancy in the uncompressed input, the greater the resulting compression. The TZlibTransport class also implements some basic statistics that track the number of raw bytes written and read, versus the decompressed equivalent. The getCompRatio() method returns a tuple of where ratio is computed using: (So 10 compression is 0.10, meaning smaller numbers are better.) The getCompSavings() method returns the actual number of which might be negative when the compression of non-compressible data ends up expanding the data. So hopefully, anyone who uses this transport will be able to tell whether the compression is saving bandwidth or not. I will add the patch in a few minutes. I haven't tested this against the C++ TZlibTransport, only against itself.",1,1,,"SATD

Explanation:
The comment explicitly"
Prompt_LLM,5000,21,D1_to_D2,194,"My hunch is that these spaces are added because Gerrit emails don't use proper quoted-printable wrapping at the time that the email is generated. If so, issue 6225 should be duplicated into this issue. Can you provide any information on what type SMTP server you're using? At any rate, implementing proper quoted-printable wrapping should be implemented (and will hopefully be the thing that fixes this).",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,195,Please replace the getLocalizedMessage and implicit toString with calls to which includes both the message and the call stack. The call stack helps a lot in finding and debugging the problem.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,196,Closing all 1.5.0 issues,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,197,The error in the log (attached) appears to be a connection to the HMS error. Some initial googling suggested that it might be the server closing the connection because of hitting a connection limit. could you take a look and see if you have any ideas. I wonder if we're leaking HMS connections in this test somehow?,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,198,See 1st screenshots. Where do reviewers stop and where do CC start? See 2nd screenshot for much clearer separation.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,199,"Some recent changes in the {{network}} library for Haskell require conditional compilation, both the haskell tutorial and library need to be updated to take this into account. Description of the solution is on {{network}}'s hackage page: Travis fails with: Travis run with this patch applied: Tutorial successfully compiles: cc:",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,200,re-uploading,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,201,Seems reasonable. +1 assuming you tested this manually.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,202,"1. Click on Android CLA radio button 2. ""Please review the agreement"" link appears 3. Click on link refreshes this page and no agreement appears. I cannot accept the agreement. See the agreement and be able to accept it The new agreement page, again ()? [Report Only] Refused to load the script ' ' because it violates the following Content Security Policy directive: ""script-src 'self' *.googlesource.com apis.google.com www.google.com 'unsafe-inline' 'unsafe-eval'"". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback.",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,203,Maybe I should move it to hadoop-common project.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,204,"Does it happen to all your emails at Yahoo Mail or just that email? If it's just that email, can you take a look at the 'original' and see if it's text/plain or text/html ? I guess Yahoo Mail lets you see the 'original' (what's actually sent over the wire). What's your font setting in Options | Minor Tweaks | Fonts and Encoding for Serif, Sans-serif and Fixed-width?",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,205,Provide a way to gracefully shutdown an Impala Daemon,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,206,Please see HADOOP-985 for context why we moved to using IP addresses. It is just that not all Hadoop components moved to IPs.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,207,"any thoughts on this? If the prefix header is changed from CamelBox. to CamelBox (without dot). Would the message headers still be able to use as options, as said above? eg before After Notice that the first letter of the option is upper cased? Or we can make the case not matter? I wonder if this requires any change in the core api component or what?",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,208,"split into camel-script-groovy camel-script-jruby so that we can control granularity much better, and version upgrades will be more manageable. In most cases, if the user does scripting, he'll probably standardise on only one particular language for all his routes.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,209,5415: Chrome requires UAC confirm or admin privleges to run,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,210,Cleanup log spew from Planner changes,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,211,"Hi Claus, are you sure that you want to delay this till 2.15.0? I think this issue is serious. Best regards Stephan",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,212,Fixed checkstyle issues.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,213,Missing size-check can lead to huge memory allocation,1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,21,D1_to_D2,214,No tests as it's so hard to recreate this situation in a test; you need one thread sleeping and another interrupting.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,215,New _async_ parameter has been added in the included patch. So by default the behavior is exactly the same as in the previous version of timer and if one want to use asynchronous API _async=true_ parameter should be added in the endpoint uri. The patch also includes _doSuspend_ and _doResume_ methods in the TimerConsumer to be able to stop the route faster and to prevent the timer running during stopping the route when using async. api.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,216,"I rebased Arvind's patch, removed the duplication between autogen_comment and autogen_summary, and added a date as I previously suggested. GitHub pull request also available at:",1,0,,"```python
""NON_SATD"
Prompt_LLM,5000,21,D1_to_D2,217,We are running CDH 4.4 and would need to upgrade to a later build. This appears to be occurring on only 1 or 2 of our nodes on the cluster and thus I believe is data centric. Are they any workarounds or ways to identify/cleanup the data?,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,218,"Go back to the initial approach of unsynchronized streams, but retain the multi-threaded test-case. The JNI locks remain in-place.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,219,SLS docs point to invalid rumen link,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,220,-- maybe the reason why your code isn't taking effect is that we explicitly _don't_ call for the case of logical authorities?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,221,c_glib leaks memory,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,222,"The environment variable should *not* be multi-valued. It is used to communicate the job's token store to sub-processes of the task. Since a task can't be in more than one job, there isn't any need. What is the use case for having multiple token files? The rest of the lists use commas, so this should be the same. Wouldn't it be easier to write a tool that allows you to combine multiple token files together into a single one?",1,0,,"NON_SATD

Explanation: This"
Prompt_LLM,5000,21,D1_to_D2,223,Avoid calling computeStats twice on HBaseScanNode,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,224,", looks like you might have some flaky tests on Hadoop3. Would be good to take a quick look to rule out test issues (the cnxn refused sounds like it might be just be the node itself). Logs are at",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,225,"Gerrit v2.15.2 with the high-availability plugin from stable-2.15 1. Install Gerrit v2.15.2 on two nodes with a lot of repos and changes (~ 1M changes overall) and NoteDb enabled 2. Install the high-availability plugin on both nodes, pointing to each other 3. Trigger the on-line reindex of changes on both nodes The two nodes are reindexing their Lucene changes index, without impacting active incoming traffic. Both nodes are collapsing the DB pool because they allocate a connection when not needed. With NoteDb, the call to reindex can even pass potentially a NULL object. Object, because of null checking, we need to ""mimic"" a bit of ReviewDb behaviour but without having to allocate a real DB connection.",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,21,D1_to_D2,226,committed,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,227,"i can no longer reproduce the issue seems like a bug in acrobat: i had 9.3.1 installed but it kept offering it to me in the update tool, allowing it to install something else related to foreign languages for version 9.0 made the message about installing 9.3.1 disappear from the update tool and the black page issue to disappear from chrome (so far)",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,21,D1_to_D2,228,"Invalid, FetchStatus will regulate itself to ensure it doesn't slam the JobTracker.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,229,Why? # A lot of static analysis tools understand the annotation and treat those classes differently. # Setting the date field with the date & comments field with the version of the thrift compiler might prove to be valuable for tracing the origins of the generated file. The overheads should be minimal as the retention policy of the annotation is purely at a source level,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,230,"Hrm...Looking at that chart, situation seems like a bit of a mess. Sites may be using UA sniffing to send to us in one format, and FF in another, so may not be safe to follow their lead in not unescaping here...And worse, we also seem to treat text as UTF-8 when no percents appear. We may just be stuck keeping both quirks here.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,21,D1_to_D2,231,"Another suggestion would be to eliminate the project-specific abstraction and require either boost or C++11, assuming either of them have all the primitives. This would simplify the code base quite a bit and remove the need to maintain this abstraction layer.",1,0,,"NON_SATD

Explanation: The"
