text,label
"/** * Changes the font for all Figs contained in the given FigGroup. <p> * * TODO: In fact, there is a design error in this method: * E.g. for a class, if the name is Italic since the class is abstract, * then the classes features should be in Plain font. * This problem can be fixed by implementing * the updateFont() method in all subclasses. * * @param fg the FigGroup to change the font of. */",1
"// Hack: don't show first column, where the model element object is // placed.",1
// TODO: It doesn't matter what these get set to because GEF can't // draw anything except 1 pixel wide lines,1
// TODO: Workaround for GEF redraw problem // Force all child figs into the same layer,1
"/* This should NOT be looking for a NamedElement, * since this is not always about the name of this * modelelement alone.*/",1
"/** * <p>Determines if the FigEdge is currently connected to the correct * FigNodes, if not the edges is the correct FigNodes set and the edge * rerouted. * <p>Typically this is used when a user has amended from the property * panel a relationship from one model element to another and the graph * needs to react to that change. * <p>e.g. if the participant of an association end is changed. * <p>Calls a helper method (layoutThisToSelf) to avoid this edge * disappearing if the new source and dest are the same node. * * TODO: This method is called far too frequently. It should only be called * when a specific event is received. It seems to be currently called whenever * any event is received from the owner. * * @return boolean whether or not the update was sucessful */",1
/** * TODO: this class should be moved to package * org.argouml.uml.ui.behavior.common_behavior */,1
"// TODO: Dependency cycle between FigNodeModelElement and FigEdgeME // Is this needed? If so, introduce a Removable interface to decouple",1
"/** * FigMyCircle is a FigCircle with corrected connectionPoint method: * this methods calculates where a connected edge ends.<p> * * TODO: Once we are at GEF version 0.13.1M4, this whole class can be * removed, since it was taken over by GEF. */",1
"/** * Compute the border point of the ellipse that is on the edge * between the stored upper left corner and the given parameter.<p> * * TODO: Once we are at GEF version 0.13.1M4, this method * and in fact the whole class can be * removed, since it was taken over by GEF in revision 1279. * * @param anotherPt The remote point to which an edge is drawn. * * @return The connection point on the boundary of the * ellipse. */",1
"/** * Class to display graphics for N-ary association (association node), * i.e. the diamond. <p> * * TODO: Improve the location of the stereotypes! * * @author pepargouml@yahoo.es */",1
"/** * The constructor. * TODO: The ""name"" parameter is used for the icon and for the tooltip. * This makes i18n of the tooltip impossible. * * @param modeClass the next global editor mode * @param arg the name of a new argument for the new mode * @param value the value of a new argument for the new mode * @param name the name of the command that is the tooltip text. */",1
// TODO: Can we find a better way to do this than hard coding colour?,1
// TODO: Send an event instead of calling Explorer directly,1
// TODO: Find a way to replace this dependency on Project,1
"/** * Sets the target of the property panel. The given target t * may either be a Diagram or a modelelement. If the target * given is a Fig, a check is made if the fig has an owning * modelelement and occurs on the current diagram. * If so, that modelelement is the target. * * @deprecated As of ArgoUml version 0.13.5, * the visibility of this method will change in the future, * replaced by {@link org.argouml.ui.targetmanager.TargetManager}. * TODO: MVW: I think this should not be deprecated. * * @param target the new target * @see org.argouml.ui.TabTarget#setTarget(java.lang.Object) */",1
// TODO: This needs to use a different method than that used by the // constructor if it wants to allow the method to be overridden,1
// TODO: Can we delegate this to a specialist FigName class?,1
// TODO: Replace magic numbers with constants,1
"/** * Information about a source unit and its content, whether * it exists only in memory or it's stored in a file. * * TODO: Making this an interface instead of a class would allow * more flexibility in dealing with non-file-based resources. - tfm * * @author aslo */",1
"// TODO: Without the null check the following throws a NPE so many // times when it is called from FigEdgeModelElement.modelChanged(), // we need to think about it.",1
// TODO: This should be managed by the DetailsPane TargetListener - tfm // remove the following line,1
// TODO: This can't depend on ProjectBrowser. It needs to get // the current drawing area from the Diagram subsystem or GEF,1
/** * Create the main draggable label for the association. * This can be overridden in subclasses to change behaviour. * TODO: Consider introducing this to FigEdgeModelElement and * using throughout all edges. * * @param owner owning uml element * @param settings rendering settings */,1
"/* MVW: for this case, I had to move the * call to setSelectedItem() outside the ""buildingModel"", * otherwise the combo does not update * with the new selection. See issue 5418. **/",1
"/* MVW: for this case, I have to move the * call to setSelectedItem() outside the ""buildingModel"", otherwise * the combo does not update with the new selection. * The same does probably apply to the cases above! */",1
"/** * The Fig for a permission, which is a form of dependency. * <p> * TODO: In UML 2.x, the import and access Permissions have become * PackageImports with public visibility and non-public visibility respectively. * (ArgoUML only supports the <<import>> Permission currently). The friend * Permission has been dropped. Also the type hierarchy has been reorganized so * that PackageImport is not a subtype of Dependency. * * @author Markus Klink */",1
// TODO: How does the pressed cancel become a java.lang.Exception?,1
"/** * Action to trigger code generation for one or more classes. * <p> * In fact, only all named classes and interfaces * on the active diagram are generated. * Or, if this delivers an empty collection, all selected classes, interfaces * and the contents of selected packages are generated * (independent if they are named or not). <p> * TODO: Implement a more logical behaviour. */",1
"// TODO: Bob says - if the model element is not named we could // generate a name. e.g. a generalization becomes ""Class A -> Class B""",1
// hack to make sure that the right height is // applied when no icon is used.,1
"// TODO: this should be more extensible... may be only // ""findPanelFor(target)"" if there is a panel why not show it?",1
"/** * Utility function to localize the given string with help text, and show it * in the status bar of the ArgoUML window. This function is used in favour * of the inline call to enable later improvements; e.g. it would be * possible to show a help-balloon. * <p> * TODO: This code is also present in other root Figs... * * @param s the given string to be localized and shown */",1
"/** * Add a concurrent region to a concurrent composite state * <p> * This action can be executed with either * the composite concurrent state selected, * or one of its concurrent regions. * <p> * TODO: Move all the magic numbers to constants * * @author pepargouml@yahoo.es */",1
// TODO Improve extensibility of this!,1
"// TODO: make the ""magic numbers"" configurable",1
/** * Helper method for changeConnectedNode. * TODO: This should probably be in superclass. Associations can be on * several diagram types. */,1
"/** * Returns the current target. * @deprecated As of ArgoUml version 0.13.5, * the visibility of this method will change in the future, replaced by * {@link org.argouml.ui.targetmanager.TargetManager#getTarget() * TargetManager.getInstance().getTarget()}. * TODO: MVW: I think this should not be deprecated. * * @return the target * @see org.argouml.ui.TabTarget#getTarget() */",1
"/** * Reroutes the connection to the old node to be connected to * the new node. * * delegates to rerouteXXX(,,,) for each of the 4 possible edges in * a class diagram: Association, Dependency, Generalization, Link. * TODO: This should probably be in superclass. Many Figs can be on * several diagram types. * * @param newNode this is the new node that one of the ends is dragged to. * @param oldNode this is the existing node that is already connected. * @param edge this is the edge that is being dragged/rerouted * @param isSource tells us which end is being rerouted. */",1
// TODO: There is a cyclic dependency between SelectionRerouteEdge // and FigEdgeModelElement,1
/** * Prevent bold events if bold does not change. * TODO: GEF should manage this after GEF 0.13.4 is included. */,1
"/* * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent) * TODO: From ComboBox javadoc - ""This method is public as an * implementation side effect. do not call or override."" * We should find some other way to implement this. */",1
// TODO: This shouldn't know about the specific type of Fig that // is being displayed. That couples it too strongly to things it // shouldn't need to know about - tfm - 20070924,1
/* * TODO: This is a temporary method of making sure the model is updated * on loss of focus of a combo box. In the long term we should attempt to * update the model on each keypress. * * @see java.awt.event.FocusListener#focusLost(java.awt.event.FocusEvent) */,1
/** * The model for the table with the tagged values. Implementation for UML 1.4 * and TagDefinitions. * * TODO: This currently only supports TaggedValues with a TagDefinition which * has a type of String. */,1
"// TODO: Use our extension registration mechanism for our internal // classes as well, so everything is treated the same",1
// TODO: We should really be passing the default settings to // the diagram factory so they get set at creation time,1
"// idem, e.g. for a generalization with leaf/root object // TODO: but showing the message in the statusbar would help // TODO: IllegalArgumentException should not be used for // events we expect to happen. We need a different way of // catching well-formedness rules.",1
/** * The connect method specifying a connection * type by class is unavailable in the ArgoUML implementation. * TODO: This should be unsupported. Use the 3 Object version * * {@inheritDoc} */,1
"// TODO: We'd like these to not be filled, but GEF won't let us // select them if we do that. // setFilled(false);",1
"///////////////// GEF Methods //////////////////////////// // TODO: These should really be picked up automatically from // some GEF interface that we extend, but there is no such // thing. NOTE: We've only added methods used by ArgoUML, // so it's possible that external consumers need other methods.",1
/** * Abstract class that is the parent of all actions adding diagrams to ArgoUML. * The children of this class should implement createDiagram to do any specific * actions for creating a diagram and isValidNamespace that checks if some * namespace is valid to add the diagram to. <p> * * ArgoUML shall never create a diagram for a read-only modelelement.<p> * * TODO: This class should be merged with ActionNewDiagram. * * @author jaap.branderhorst@xs4all.nl */,1
"/** * TODO: MVW: I am not completely sure of the following:<p> * The ""namespace"" of the diagram is e.g. used when creating new elements * that are shown on the diagram; they will have their namespace set * according this. It is NOT necessarily equal to the ""owner"". * * @return the namespace for the diagram */",1
// TODO: Use default value of appropriate type here,1
/** * Set the fig style according to attributes. <p> * * TODO: This is never used! Can we remove? * * @param fig the fig to style. * @param attributeMap a map of name value pairs */,1
/** * We hang our heads in shame. There are still bugs in ArgoUML * and/or GEF that cause corruptions in the model. * Before a save takes place we repair the model in order to * be as certain as possible that the saved file will reload. * TODO: Split into small inner classes for each fix. * * @return A text that explains what is repaired. */,1
/** * TODO: The reference to the method * org.argouml.uml.ui.VetoablePropertyChange#getVetoMessage(String) * was here but the class does exist anymore. Where is it? * This method is never used! * * @param propertyName is the name of the property * @return a message or null if not applicable. */,1
"/** * Execute this action from the command line. * * TODO: The underlying GEF library relies on Acme that doesn't allow * us to create these files unless there is a window showing. For this * reason I have had to split the performing of commands in * {@link org.argouml.application.Main#main(String[])} so that we can, * by not supplying the -batch option, run these commands * with the window showing. Hopefully this can eventually be fixed. * * @see org.argouml.application.api.CommandLineInterface#doCommand(String) * @param argument is the file name that we save to. * @return true if it is OK. */",1
//TODO: make the explorer listen to project member property //changes... to eliminate coupling on gui.,1
// TODO: associationclasses fit both of the next 2 cases,1
// needed?,1
// TODO: We can probably use this instead of all of the above // legacy UML 1.3 code - tfm - 20070915,1
/* * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent) * * TODO: This should be reviewed to see if it can be improved with a view * towards removing some of the overrriding methods used as workarounds for * differences between NSUML and MDR - tfm - 20060302 */,1
/* * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent) * * TODO: This should be reviewed to see if it can be improved with a view * towards removing some of the overrriding methods used as workarounds for * differences between NSUML and MDR - tfm - 20060302 */,1
// TODO: Fonts shouldn't be handled any differently than other // rendering attributes,1
"// TODO: No one should be sending the deprecated event // from outside ArgoUML, but keep responding to it for now // just in case",1
/** * forwards this event to the tree model. * * @param element the modelelement to be added * * TODO: This shouldn't be public. Components desiring to * inform the Explorer of changes should send events. */,1
// TODO: This should not need to know about ProjectSettings - tfm,1
// TODO: Why can't we use ActionAddExistingNodes here? Bob.,1
"// TODO: We'd like to test this in its new guise as PackageImport, but // we don't have a good way to do it currently",1
/* * Constraint: This code only deals with 1 supplier per dependency! * TODO: Do we need more? * * @see org.argouml.uml.ui.AbstractActionAddModelElement#doIt(java.util.List) */,1
//TODO: make the explorer listen to project member property //changes... to eliminate coupling on gui.,1
"/** * Abstract action to trigger creation of a new diagram. <p> * * ArgoUML shall never create a diagram for a read-only modelelement. * <p> * TODO: Bobs says, can we merge ActionAddDiagram with this class? * * @author michiel */",1
"// First of all, let's set up the duplicate hash. This hash contains // all the duplicate key for another key. // // TODO: every duplicate.put() is done twice - but how to avoid this?",1
"// TODO: This should get the containing project from the list of // targets, not from some global",1
/** * TODO: Bob says - This is a really nasty horrible hack. * ShadowFig should not extend FigNodeModelElement. Instead * we require a base class FigNode with common behaviour of ALL * nodes in ArgoUML. ShadowFig should extend that and * FigNodeModelElement should extend that same base class adding * common functionality for FigNode that represent model element. * @see org.argouml.uml.diagram.ui.FigNodeModelElement#setShadowSize(int) */,1
/** * A window that displays an exception to the user if we can't handle it * in any other way. * * TODO: This has been partly converted to be a generic error dialog * rather than something specific to exceptions. This should be renamed * when that process is complete. */,1
// TODO: Don't use hardcoded colors here - tfm,1
// TODO: Won't our use of PathComparator take care of uniqueness?,1
"/** * @author jaap.branderhorst@xs4all.nl * @since Jan 29, 2003 * * TODO: For UML 2.x this needs to be changed to just a toggle which * represents ReadOnly (frozen) or not (changeable). */",1
/** * Save the project. * @param file the File to save to * @param pmw the ProgressMonitor to be updated; * @return true if successful * * TODO: Separate this into a Swing specific class - tfm */,1
/* * Work in progress here to allow multiple details panes with different * contents - Bob Tarling */,1
//TODO: should fire its own event and ProjectBrowser //should register a listener,1
// TODO: The following is MDR specific. We need something generic // to all Model subsystems - tfm 20070716,1
"/** * This is the ""main"" class for the GUI subsystem.<p> * * Users of the GUI subsystem, i.e. components that are to place themselves * in any of the GUI components, register themselves in this class.<p> * * TODO: Add the rest of the registers to this. * * @author Linus Tolke * @since 0.21.3 */",1
/** * The constructor.<p> * * TODO: Is this constructor used? What is the purpose with it? * * @param n the name to be localized * @param subs the go rules */,1
// TODO: The following is MDR specific. We need something generic // to all Model subsystems - tfm 20070716,1
// TODO: We shouldn't need this reflection any more once we have // convinced ourselves that everything with a setItemUID method // is implementing IItemUID,1
// TODO support nested let expressions !,1
// This is needed for a CommentEdge ... // TODO: Why doesn't CommentEdge implement IItemUID and be // handled with the mechanism above.,1
"/** * Sets the directory name where the profiles can be found. Initially, * 'uml14' is used. TODO: Intermediate solution for UML 2.x support, * please implement a better solution. * * @param dir Name of the directory for the profiles */",1
// TODO: This is in the wrong place. It's not profile specific. // It needs to be moved to main XMI reading code. - tfm 20060326,1
// This can be made public to allow others to extend their own persisters,1
// Once all edges are connected do a compute route on each to make // sure that annotations and the edge port is positioned correctly // Only do this after all edges are connected as compute route // requires all edges to be connected to nodes. // TODO: It would be nice not to have to do this and restore annotation // positions instead.,1
// TODO: Move to GEF,1
// TODO: Move to GEF,1
/** * @param project the ArgoUML {@link Project} to save in file. * @param file the {@link File} in which an ArgoUML {@link Project} will * be persisted. * @return the persister used and usable for file. * @throws SaveException if saving the file goes wrong. * @throws InterruptedException if an interrupt occurs while saving. * TODO: move this to an helper class. */,1
"/** * TODO: This whole class needs to be updated to remove use of deprecated * methods and (hopefully) test multi-root and multi-project methods. * * @since Nov 17, 2002 * @author jaap.branderhorst@xs4all.nl */",1
"// Method 2: (assign data immediately, see end of file). // TODO: if we ever want to extend PathItemPlacement, // we should modify this, so that we also recognise any // subclass of PathItemPlacement. // Is the class name a PathItemPlacment? // TODO: Use class reference to make this dependency obvious",1
// TODO: There are cyclic dependencies between ActionStereotypeView* // and FigNodeModelElement. Register these actions opaquely since // we don't what they are. - tfm,1
// TODO: Do we care?,1
"// TODO: break into 3 main member types // model, diagram and other",1
/** * Get an {@link AbstractFilePersister} for file. * * @param file the {@link File} in which an ArgoUML {@link Project} will * be persisted. * @return the appropriate persister for file or null if the file's * extension doesn't match a supported persister. * TODO: move this to an helper class. */,1
/** * Finds a type in a model by name * * FIXME: duplicated from the method with the same name in * org.argouml.profile.internal.ModelUtils. * * @param s the type name * @param model the model * @return the type or <code>null</code> if the type has not been found. */,1
"/** * This class manages the projects loaded in argouml, * and what the current project is. <p> * * Classes in ArgoUML can ask this class for the current * project and set the current project. Since we only have one * project in ArgoUML at the moment, this class does not manage a list * of projects like one would expect. This could be a nice extension * for the future of ArgoUML. As soon as the current project is * changed, a property changed event is fired. <p> * * TODO: Move everything related to the creation of a project * into the ProjectFactory. * * @since Nov 17, 2002 * @author jaap.branderhorst@xs4all.nl * @stereotype singleton */",1
"/** * TODO: Is this used in places other than on Diagrams? If so, it needs to * stay in ProjectSettings (as well as being a DiagramSetting). * * @return Returns <code>true</code> if we show stereotypes in the explorer */",1
/** * @throws SAXException when things go wrong with SAX * @throws IOException when there's an IO error * @throws ParserConfigurationException when the parser finds wrong syntax * * TODO: Unused? */,1
"/* * Since this is (hopefully) a temporary solution, and nobody ever looks * at the type of notation event, we can simplify from sending every * existing event to one event only. But since there is no catch-all * event defined, we just make one up. Rationale: reduce the number of * total refreshes of the drawing. */",1
/** * Prefix identified as an implementation specific class. * TODO: This should be generalized so it doesn't have to be changed * each time a new implementation is created - tfm 20051109 */,1
// TODO: This is temporary. We need a new list for UML 2.x // The following UML 1.4 elements are not in UML 2.x,1
/** * TODO: This is currently just a mechanical merge of the tests in * from the generic Model test and the NSUML tests. They need to be * reviewed & merged. * * @author euluis * @since 0.19.2 * @version 0.00 */,1
/** * Finds a classifier with a certain name.<p> * * Will only return first classifier with the matching name. * * TODO: Move to Model subsystem - tfm 20070307 * * @param s is short name. * @param ns Namespace where we do the search. * @return the found classifier (or <code>null</code> if not found). */,1
"/* * The UML 2.x package structure is *entirely* different, so we have to * remap a bunch of stuff. Names without embedded colons (:) indicate * that the entire package is remapped. e.g. Kernel->Core As a matter of * fact the only package which did NOT get renamed or moved is UseCases. * * TODO: This section is very incomplete. - tfm */",1
"/** * Set the URI for this project. <p> * * Don't use this directly! Use instead: * {@link org.argouml.persistence.PersistenceManager * #setProjectURI(URI, Project)} * <p> * TODO: Why isn't this deprecated or private if it is not to be used? * * @param theUri The URI to set. */",1
// TODO: ProjectBrowser doesn't need to mediate this conversation // Use an event listener in the ToDoPane to communicate instead. - tfm,1
"/** * The Project interface encapsulates all information about a designer's * project. It contains the list of diagrams and UML models, various project * properties such as the author's name, and defaults for various settings. * <p> * TODO: This interface was mechanically refactored from the implementation * class {@link ProjectImpl}. It needs to be reviewed and cleaned up, * eliminating methods which should be part of the public API and splitting the * interface into smaller function specific (e.g. TrashCan) interfaces. * * @author Tom Morris <tfmorris@gmail.com>, Thomas Neustupny * @since 0.25.4 when it replaced the concrete class of the same name */",1
// TODO: This should listen for new target events // fired by WizStep.updateTabToDo so that we // can decouple it from the ProjectBrowser.,1
//TODO: should fire its own event and ProjectBrowser //TODO: should register a listener,1
"/** * Agency manages Critics. Since classes are not really first class * objects in java, a singleton instance of Agency is made and passed * around as needed. The Agency keeps a registry of all Critics that * should be applied to each type of design material. When a * design material instance is critiqued it asks Agency to apply all * registered Critic's. In the current scheme there is a thread that * proactively, continuously critiques the Design at hand, even if * the user is idle! This is simple and it works. The disadvantage * is that _all_ active critics related to a given design material are * applied, regardless of the reason for the critiquing and a lot of * CPU time is basically wasted. <p> * * TODO: I am moving toward a more reactionary scheme in * which specific design manipulations in the editor cause critics * relevant to those manipulations to be applied. This transition is * still half done. Triggers are the critiquing requests. The code * for triggers is currently dormant (latent?).<p> * * TODO: There is a strong dependency cycle between Agency and Designer. They * either need to be merged into a single class or partitioned differently, * perhaps using an interface to break the cycle. The Designer singleton gets * passed to almost every single part of the Critic subsystem, creating strong * coupling throughout. - tfm 20070620 * * @author Jason Robbins */",1
"/** * Reply true iff this Critic is relevant to the goals that the * Designer is trying to achieve. By default, all Critic's are * relevant regardless of the GoalModel. Really this is something for a * ControlMech to compute, but if a subclass of Critic encapsulates * some information you may need to override this method. <p> * * TODO: I would like a better default action, but goals * are typed and their values must be interpreted by critics. They * are not as generic as the DecisionModel. * * @param dsgr the designer * @return true if relevant */",1
/* TODO: THIS IS A HACK. * A much better way of doing this would be not to start * the critic in the first place. */,1
"/** * Return true iff the given ToDoItem is still valid and should be * kept in the given designers ToDoList. Critics that are not * enabled should always return false so that their ToDoItems will * be removed. Subclasses of Critic that supply multiple offenders * should always override this method. <p> * * By default this method basically asks the critic to again * critique the offending Object and then it checks if the * resulting ToDoItem is the same as the one already posted. This is * simple and it works fine for light-weight critics. Critics that * expend a lot of computational effort in making feedback that can * be easily check to see if it still holds, should override this * method. <p> * * TODO: Maybe ToDoItem should carry some data to make * this method more efficient. * * {@inheritDoc} */",1
"/** * The DecisionModel is part of the state of the Designer. It * describes what types of decisions, or design issues, the Designer * is thinking about at the current time. Critics that are relevant to * those decisions are made active, Critics that are not relevant are * made inactive. * * TODO: There is some notion that each decision has a * certain importanance at a certain time, but I have not followed * through on that because I don't have good examples of how to * quantify the importance of a decision. * * TODO: Right now the individual decisions are just * Strings, maybe they should have some non-atomic structure? * * @author Jason Robbins */",1
// How much control should critics have over when they are relavant? // Does doing that in code instead of declaratively limit reasoning? // How does using more semantically rich method calls impact // componentization?,1
"/** * This class models the designer who is building a complex design in * some application domain and needs continuous feedback to aid in the * making of good design decisions.<p> * * <strong>This area needs work, especially as it is a * central idea of Argo.</strong><p> * * Currently (almost) everything is hardcoded. What can be configurable??<p> * * The ToDoList is dependent on this class, * i.e. each designer has its ToDoList.<p> * * Each designer has his own Agency, * which is the only class that knows all the critics.<p> * * This class listens to property changes from ...?<p> * * A designer can create ToDo Items, just like the critics. Hence the designer * implements the Poster interface.<p> * * TODO: There is a strong dependency cycle between Agency and Designer. They * either need to be merged into a single class or partitioned differently, * perhaps using an interface to break the cycle. The Designer singleton gets * passed to almost every single part of the Critic subsystem, creating strong * coupling throughout. - tfm 20070620 * * @author Jason Robbins */",1
/** * Return the default type for a parameter. * * @return a Classifier to use as the default type * TODO: This belongs in ProjectSettings. - tfm */,1
// TODO: at the moment setSelectedComponent doesn't take into account // the rather complex tab selection mechanism of DetailsPane. The tab // selection mechanism must be refactored.,1
/** * ToDoItems that the designer has explicitly indicated that (s)he considers * resolved. * <p> * TODO: generalize into a design rationale logging facility. */,1
"// TODO: setText in GEF should call setBounds instead of directly // changing x, y, w, h - then we will have an event generated // correctly in GEF",1
/** * Handle firing a notation event. * <p> * TODO: This needs to be managed on a per-diagram or per-project basis. * * @param event The event to be fired. * @param listener The listener. */,1
/** * Indicates the end of the range for notation events.<p> * * TODO: Remove this - not used anyway. * * @return the last id reserved for events. */,1
/** * Handle firing a diagram appearance event. * <p> * TODO: This needs to be managed on a per-diagram or per-project basis. * * @param event The event to be fired. * @param listener The listener. */,1
// TODO: This is currently duplicated from MetaDataCache - must find a // common place in model facade,1
// TODO: Once we have fixed all subclasses the title will // always be localized so this localization can be removed.,1
// Andreas: this is just temporary for the uml2 pre-alpha versions.,1
"/** * Sets the body of an expression. * * TODO: This operation is fooling the user * in thinking that the body of the object is changed. * Instead, a new object is created. * There is no other way: a MExpression can not be altered, * once created! * So, this operation returns a newly created object instead. * * @param handle The expression to modify. * @param body The body to set. * @return The newly created expression. */",1
// TODO: This should happen in GEF,1
"// workaround for missing ability to parse ""*""",1
// TODO: Remove the casting to DiagramFactoryInterface2 // as soon as DiagramFactoryInterface is removed.,1
// TODO: Remove listeners for add/remove events,1
/** * Prevent italic events if italic does not change. * TODO: GEF should manage this after GEF 0.13.4 is included. */,1
// TODO: Move an empty implementation to FigGroup in GEF,1
// TODO: Move an empty implementation to FigGroup in GEF,1
// TODO: Note copy/paste code in FigEntryPoint - where is this code // better placed in GEF?,1
// TODO: Move magic number 10 to descriptive constant,1
// // !! TODO: All code below here is duplicated in FigBaseNode. The reason // is the GEF defect - http://gef.tigris.org/issues/show_bug.cgi?id=358 // Once we have taken a release of GEF with that fix we can remove this // code. //,1
// TODO: Remove the casting to DiagramFactoryInterface2 // as soon as DiagramFactoryInterface is removed.,1
// TODO: Move magic number 10 to descriptive constant,1
/** * Mode to create a link between two FigClassifierRoles. * TODO: Provide a ModeFactory and then this class can become package scope. * @author penyaskito */,1
// Mark the contain FigPoly as complete. // TODO: I think more work is needed in GEF to either do this // automatically when both ends are set or at the very least // Give a setComplete method on FigPolyEdge that calls its // contained poly,1
// TODO: this shouldn't be hardcoded // 20 is the height of the spline // 50 is the default activation height,1
// TODO: Remove the casting to DiagramFactoryInterface2 // as soon as DiagramFactoryInterface is removed.,1
// TODO: Move the magic number 4 to a descriptive constant,1
/** * Brooms all the message which y coordinate is upper than the position * of the broom. * TODO: Provide a ModeFactory and then this class can become package scope. * @author penyaskito */,1
// TODO: Note copy/paste code in FigExitPoint - where is this code // better placed in GEF?,1
/* This is a temporary hack until the notation provider * for a SD Message will be able to parse successfully when the sequence * number is missing. * Remove this method completely then.*/,1
// TODO: calcBounds is called by SelectionManager when the Fig is // dragged. This code is needed to reposition any self message // as they are become detached from their classifier role // (see issue 5562). The cause of the detachment is not yet // understood. // Unfortunately calcBounds is called from several other places // so the code here is not optimal but is the best workaround until // ArgoUML can provide its own replacement SelectionManager for // sequence diagram requirements // See - http://gef.tigris.org/issues/show_bug.cgi?id=344,1
"// workaround for missing ability to parse ""*""",1
/** * The default behaviour from FigEdgeModelElement is not correct * here. See issue 5005. TODO: We must determine what to do here but for * now doing nothing is better. I'm not sure why the super method would * not work as I would expect that to do nothing if the ends are already * correct. * @return true at all times for now */,1
/** * Create an empty but initialized instance of a UML Parameter. * * @return an initialized UML Parameter instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
// Convert to bounding box // Very screwy! GEF sometimes uses center and sometimes upper left // TODO: GEF also positions text at the nominal baseline which is // well inside the bounding box and gives the overall size incorrectly,1
"/** * This is the interface for registering interest in events sent from * the model component.<p> * * Neither the registration or unregistration, nor the events themselves * contain any reference to the model implementation. Instead they * use the {@link java.beans.PropertyChangeListener}, * {@link java.beans.PropertyChangeEvent} to * deliver events.<p> * * The reference to the listener is a WeakReference so you don't need to * call removeWHATEVERListener, you can just forget about your listener * and it is eventually finalized and removed. This also means that you * will have to keep a reference to your listener while it is active. * Since the garbage collecting mechanism is not really deterministic * a forgotten about listener might still receive events. Unless it can * handle them in a harmless way, this approach should not be used. * * TODO: (Is this still true or does it refer to the NSUML * implementation? - tfm 20051109) * (This is part of the contract that is established between the Model * subsystem and its users. If that is not fulfilled by the current * implementation, then the current implementation is incorrect. * Linus 20060411).<p> * * TODO: What event names? * The event names generated are {@link String}s and their values and * meanings are not really well documented. In general they are the * name of an an association end or attribute in the UML metamodel.<p> * * Here are some highlights:<ul> * <li>""remove"" - event sent when the element is removed. * </ul> * * @author Linus Tolke */",1
/** * Create an empty but initialized instance of a UML Method. * * @return an initialized UML Method instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML Binding. * * @return an initialized UML Binding instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
"/** * Returns names of all metamodel value elements including datatypes, * enumerations, and primitive types. * * TODO: This method rightly belongs in a separate interface dealing * with instances of MOF types as opposed to UML types like all the * rest of the methods here do. * * @return Collection containing Strings with names of all metatypes */",1
/** * Returns names of all metatypes in metamodel. * * TODO: This method rightly belongs in a separate interface dealing * with instances of MOF types as opposed to UML types like all the * rest of the methods here do. * * @return Collection containing Strings with names of all metatypes */,1
/** * Create an empty but initialized instance of a UML Class. * * @return an initialized UML Class instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML AssociationClass. * * @return an initialized UML AssociationClass instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of an Artifact * * @since UML 1.4 * @return an initialized Artifact instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML AssociationEnd. * * @return an initialized UML AssociationEnd instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML Abstraction. * * @return an initialized UML Abstraction instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML Attribute. * * @return an initialized UML Attribute instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML Operation. * * @return an initialized UML Operation instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML DataType. * * @return an initialized UML DataType instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Called by the constructor to create the Figs at each end * of the association. * TODO: This is temporary during refactoring process. We should * override setDestFigNode and setSourceFigNode and create the ends there. * That will allow the same pattern to work for UML2 where we cannot assume * the connection order. * * @param sourceAssociationEnd * @param destAssociationEnd * @param settings */,1
"/** * Add a new package at the top level, i.e. a model.<p> * * TODO: ArgoUML currently only supports one model. */",1
/** * Create an empty but initialized instance of a UML Comment. * * @return an initialized UML Comment instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML Dependency. * * @return an initialized UML Dependency instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
/** * Create an empty but initialized instance of a UML Component. * * @return an initialized UML Component instance. * TODO: This needs an extra parameter to specify the model/extent where * the new element should be created. */,1
